frame,time_sec,dribble_type,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,left_ankle_angle,right_ankle_angle,left_knee_velocity,right_knee_velocity,left_hip_velocity,right_hip_velocity,left_elbow_velocity,right_elbow_velocity,left_ankle_velocity,right_ankle_velocity,left_knee_load,right_knee_load,left_hip_load,right_hip_load,left_elbow_load,right_elbow_load,left_ankle_load,right_ankle_load,knee_asymmetry,hip_asymmetry,ankle_asymmetry,elbow_asymmetry,max_load,max_load_joint
680,22.666666666666668,Unknown,159.60009148345677,151.63895961313509,130.8596254936247,119.69771328050554,122.4875075027802,162.1551554032766,152.84916582063605,163.31648357560232,128.59961826869323,4.763705763286055,125.89891514958353,29.62936184457078,19.626120142860657,50.45290873875615,90.57205935954983,24.86185523094946,0.6991450872248395,0.0,0.4801072566469444,0.0,0.0,0.0,19.277493906549015,32.200004647800384,7.96113187032168,11.161912213119152,10.467317754966274,39.667647900496405,32.200004647800384,right_ankle_load
681,22.7,Unknown,158.80680784625406,152.68013604625983,131.42777114212151,120.58314542724632,123.44460331826146,164.27952272516208,152.65674446502976,160.8976990907191,23.798509116081163,31.235292993742405,17.04436945490471,26.562964402223486,28.71287446443759,63.73101965656417,5.772640668188558,72.56353454649656,0.0,0.0,0.0,0.0,0.0,0.0,19.018199446349048,29.410938153544496,6.126671799994227,10.844625714875193,8.24095462568934,40.834919406900624,29.410938153544496,right_ankle_load
682,22.733333333333334,Unknown,157.81625350503157,149.41850066901034,131.00206202105414,119.2629131927087,122.01964793798975,159.60331895624648,151.5637247796706,160.1637756538076,29.716630236674746,97.84906131748471,12.77127363202112,39.60696703612882,42.74866140815135,140.28611306746797,32.790590560775,22.017703107345312,0.0,0.0,0.0,0.0,0.0,1.6414235792011178,17.529435176294072,28.542186225990328,8.397752836021226,11.73914882834545,8.600050874136997,37.58367101825674,28.542186225990328,right_ankle_load
683,22.766666666666666,Unknown,157.54154706280605,150.7285687472769,130.52736420901027,120.26181633213399,122.00393856360922,162.27996489568397,151.48329292880746,159.24441295572478,8.241193266765663,39.30204234799703,14.240934361316135,29.967094182758842,0.47128123141561673,80.29937818312476,2.4129555258940627,27.580880942484214,0.0,0.0,0.0,0.0,0.0,0.0,17.41880670624756,27.438827112361828,6.812978315529136,10.265547876876283,7.761120026917325,40.27602633207475,27.438827112361828,right_ankle_load
684,22.8,Unknown,157.0500596289389,152.65405046964275,130.23775143860956,120.56446167634225,121.89071297221116,165.62147377140937,151.27953357645424,160.68067845150912,14.744623016014486,57.76445167097535,8.688383112021256,9.079360326247752,3.3967677419418862,100.24526627176186,6.112780570596499,43.08796487353021,0.0,0.0,0.0,0.0,0.0,0.0,17.137885131878548,29.155154457511678,4.396009159296142,9.673289762267316,9.401144875054882,43.73076079919821,29.155154457511678,right_ankle_load
685,22.833333333333332,Unknown,156.959614031993,152.64766031996191,130.36293187861693,120.06741255393824,122.04392808077434,166.46906229522997,151.66071743438482,160.028964772776,2.713367908376938,0.19170449042519522,3.755413200221085,14.911473672120223,4.5964532568952166,25.42765571461814,11.435515737917399,19.55141036199393,0.0,0.0,0.0,0.0,0.0,0.0,17.662644794631543,28.38145087246441,4.311953712031084,10.295519324678693,8.368247338391171,44.42513421445564,28.38145087246441,right_ankle_load
686,22.866666666666667,Unknown,156.0835900875862,151.88947829383633,128.45142111897647,119.25047351754927,122.18479854209514,174.89334243432785,152.76353772176233,161.47324505001237,26.28071833220389,22.74546078376744,57.345322789213924,24.508171091669197,4.226113839624048,252.72840417293622,33.084608621325344,43.3284083170912,0.0,0.0,0.0,0.0,0.0,10.262960598574134,19.16220975087167,30.084821716867282,4.194111793749869,9.200947601427202,8.709707328250033,52.70854389223271,30.084821716867282,right_ankle_load
687,22.9,Unknown,155.42153807322143,151.71049218766655,127.2886733362407,118.87882532015051,121.60089022592538,176.6625847430817,153.33158911831268,162.38126386722712,19.861560430943257,5.3695831850936315,34.88243348207291,11.149445921962666,17.517249485092634,53.0772692626158,17.041541896510353,27.24056451644259,0.0,0.0,0.0,0.0,0.0,0.0,19.923931910808257,31.13492733602318,3.7110458855548814,8.409848016090194,9.049674748914441,55.061694517156326,31.13492733602318,right_ankle_load
688,22.933333333333334,Unknown,155.3275151085886,151.93246033680097,126.41615994388508,119.36375645672261,118.05904324032586,174.10580193499513,153.56566598223046,163.8245189848197,2.8206889389844036,6.6590444740327825,26.175401770668856,14.547934097163022,106.2554095679856,76.70348424259743,7.022305917533345,43.29765352777713,0.0,0.0,0.0,0.0,0.0,0.0,20.235722572072202,32.77166102480557,3.395054771787642,7.052403487162465,10.258853002589234,56.046758694669265,32.77166102480557,right_ankle_load
689,22.966666666666665,Unknown,155.26600195193575,152.7022802149578,125.515615537741,120.26642827169333,117.05934214723334,168.48997943168942,154.1810474521711,164.30837391204207,1.8453946995859383,23.094596344704712,27.01633218432235,27.080154449121494,29.99103279277577,168.47467509917124,18.461444098219317,14.515647816671446,0.0,0.0,0.0,0.0,0.0,3.877628508480613,21.04963253292884,33.31162693984627,2.5637217369779535,5.24918726604767,10.127326459870972,51.43063728445608,33.31162693984627,right_ankle_load
690,23.0,Unknown,155.05878343051333,152.53954917381466,124.81775325000932,120.44982114737763,116.55722576599942,163.89120459898226,154.7573519082103,164.4764743029449,6.216555642672574,4.8819312342939725,20.935868631950427,5.501786270529152,15.063491437017547,137.96324498121493,17.289133681175883,5.043011727084661,0.0,0.0,0.0,0.0,0.0,1.4548461444901628,21.80432642825636,33.49820447949341,2.5192342566986667,4.367932102631684,9.719122394734597,47.33397883298284,33.49820447949341,right_ankle_load
691,23.033333333333335,Unknown,154.47316028620105,151.24800547332873,124.06530295291239,119.8633051533445,117.12685547336905,159.01587366315232,154.4011544456472,164.85073849508362,17.568694329368384,38.74631101457794,22.57350891290784,17.595479820994058,17.088891221088858,146.25992807489808,10.68592387689307,11.22792576416174,0.0,0.0,0.0,0.0,0.0,2.1196316113330504,21.338727410634284,33.91173407392115,3.2251548128723186,4.201997799567891,10.449584049436424,41.88901818978327,33.91173407392115,right_ankle_load
692,23.066666666666666,Unknown,154.65217806416496,151.37470455431855,123.74611220840728,120.32832478984109,117.60233642976972,168.3572697678481,154.38899821047514,164.14284258251388,5.370533338917198,3.8009724296946956,9.575722335153216,13.950589094897765,14.264428692020203,280.24188314087326,0.36468705516170985,21.236877377092185,0.0,0.0,0.0,0.0,0.0,12.254839055466626,21.322788713925434,33.127389329953694,3.277473509846402,3.417787418566192,9.753844372038742,50.754933338078374,33.127389329953694,right_ankle_load
693,23.1,Unknown,154.92929857923556,155.909466664343,123.23942044960552,123.08157583936823,118.61795772978272,179.46551939652397,154.44889915697053,165.20882581288754,8.3136154521182,136.04286330073336,15.200752764052936,82.5975314858141,30.468639000389857,333.24748886027635,1.7970283948616839,31.97949691120982,0.0,1.3003300091984138,0.0,0.0,0.0,15.968473137233474,21.401296841872465,34.30498226150364,0.9801680851074366,0.1578446102372908,10.759926655917013,60.84756166674126,34.30498226150364,right_ankle_load
694,23.133333333333333,Unknown,155.52739728160188,158.3509637755612,123.26272681473762,124.21392903765631,119.72843573498102,174.2552107377578,154.36264627183485,169.88415160981756,17.94296107098944,73.24491333654635,0.6991909539630115,33.9705959486426,33.31434015594908,156.309259762985,2.5875865540703558,140.25977390790075,0.0,0.0,0.0,0.0,0.0,2.9188480487665314,21.288226173828217,40.2259249467088,2.8235664939593335,0.9512022229186954,15.521505337982717,54.52677500277679,40.2259249467088,right_ankle_load
695,23.166666666666668,Unknown,155.99177880170123,157.45147073825822,123.66022186236745,123.5992593038676,119.90364442142462,171.18986697492366,154.2826817539432,167.7518585200229,13.931445602980546,26.984791119089664,11.924851428894954,18.440092013661484,5.2562605933079,91.9603128850244,2.3989355367496046,63.96879269384016,0.0,0.0,0.0,0.0,0.0,0.0,21.18325375468505,37.031209758339045,1.4596919365569931,0.06096255849985255,13.469176766079698,51.286222553499044,37.031209758339045,right_ankle_load
696,23.2,Unknown,156.2969656406613,156.95550906107448,123.94204176664749,123.28783517264544,119.97565840396037,170.2475273600221,154.25024182754112,166.46204769997792,9.15560516880248,14.878850315512295,8.454597128401247,9.342723936664612,2.1604194760725193,28.270188447046678,0.973197792062308,38.69432460134931,0.0,0.0,0.0,0.0,0.0,0.0,21.14062874199695,35.66292509728718,0.6585434204131673,0.6542065940020478,12.211805872436798,50.27186895606174,35.66292509728718,right_ankle_load
697,23.233333333333334,Unknown,155.89082548915545,158.86939649584716,124.94882801723327,124.87571480916898,119.163486752602,158.2977732851616,153.64413802503165,166.35861730182825,12.184204545175987,57.416623043180266,30.203587517573283,47.636389095706164,24.365149540751077,358.4926222458148,18.18311407528398,3.1029119444900743,0.0,0.0,0.0,0.0,0.0,17.68150693376864,20.33997547926223,35.55192262831276,2.978571006691709,0.07311320806428512,12.714479276796595,39.134286532559614,35.55192262831276,right_ankle_load
698,23.266666666666666,Unknown,154.0782048345405,160.3452098421011,125.3851771339084,126.14323601309081,118.891257385982,152.27159894939436,152.5339537526986,165.28032325237191,54.37861963844881,44.2744003876183,13.09047350025395,38.025636117654926,8.16688099859988,180.78523007301754,33.305528169991305,32.34882148368996,0.0,0.0,0.0,0.0,0.0,4.83820897615913,18.85229952991271,34.38321939687506,6.267005007560613,0.7580588791824141,12.746369499673307,33.38034156341236,34.38321939687506,right_ankle_load
699,23.3,Unknown,154.35824054573945,161.37894179644397,127.85930634366989,126.50809211880856,121.15455629750038,147.38714226059724,152.16779302171025,163.6555360623814,8.40107133596888,31.011958630286074,74.22387629284458,10.945683171532465,67.89896734555128,146.53370066391346,10.98482192965065,48.743615699715406,0.0,0.0,0.0,0.0,0.0,2.1414914931588647,18.355567016679185,32.58205345995439,7.020701250704519,1.351214224861323,11.487743040671148,26.232585963096867,32.58205345995439,right_ankle_load
700,23.333333333333332,Unknown,154.678446993018,160.75031993741686,128.99523883469107,126.26042003915687,122.6513816970396,148.4409039313869,152.21656642096352,163.02015823499087,9.606193418356952,18.858655770813186,34.07797473063539,7.430162389550787,44.90476198617657,31.612850123690066,1.4632019775979188,19.061334821715832,0.0,0.0,0.0,0.0,0.0,0.0,18.421907991180795,31.864328807680764,6.071872944398848,2.7348187955341956,10.803591814027357,25.789522234347316,31.864328807680764,right_ankle_load
701,23.366666666666667,Unknown,154.89049450454843,159.63897475294613,129.88060407752462,125.61162413353875,122.74964284254894,149.04854434255964,152.37601859231904,162.09879749489443,6.361425345912437,33.34035553412207,26.560957285006737,19.463877168543462,2.9478343652802153,18.229212335181728,4.7835651406657576,27.64082220289339,0.0,0.0,0.0,0.0,0.0,0.0,18.63841690538304,30.809961883509253,4.748480248397698,4.268979943985869,9.722778902575385,26.2989015000107,30.809961883509253,right_ankle_load
702,23.4,Unknown,155.16209930307133,157.80358089775044,129.86811060108695,123.16517044034676,123.27323655087967,158.13236270599634,152.56084812141538,161.33749273657205,8.148143955687033,55.0618156558707,0.3748042931300688,73.39361079575994,15.707811249922088,272.51455090310117,5.544885872890006,22.839142749671453,0.0,0.0,0.0,0.0,0.0,11.699915444342102,18.88866498203752,29.926456844500425,2.6414815946791066,6.702940160740198,8.77664461515667,34.85912615511667,29.926456844500425,right_ankle_load
703,23.433333333333334,Unknown,155.54686126170728,155.86884191980465,130.0217208828607,120.192920892991,123.14429200952293,168.27211798040761,152.6023902733223,163.52384861370624,11.542858759078456,58.042169338373526,4.608308453212544,89.16748642067276,3.868336240702348,304.19265823233815,1.2462645572077236,65.5906763140257,0.0,0.0,0.0,0.0,0.0,13.952759335051335,18.944804535157655,32.43392267179188,0.32198065809737386,9.828799989869708,10.921458340383936,45.127825970884686,32.43392267179188,right_ankle_load
704,23.466666666666665,Unknown,155.80605077058246,155.16381161034164,130.0705269707982,118.4170482509078,123.14729792658888,169.505709881224,152.6762773670194,164.18506540407472,7.7756852662554365,21.15090928389037,1.4641826381247824,53.276179262496015,0.09017751197845314,37.007757024491355,2.2166128109128636,19.836503711054547,0.0,0.0,0.0,0.0,0.0,0.0,19.044558648404642,33.174431947539105,0.6422391602408197,11.653478719890401,11.508788037055325,46.358411954635116,33.174431947539105,right_ankle_load
705,23.5,Unknown,156.08896961032414,154.64039515371053,130.31095815344193,117.43431224312275,124.1430658746256,171.1009678624027,152.6512861783236,163.6991540893763,8.487565192250486,15.702493698933324,7.212935479311966,29.4820802335515,29.87303844110187,47.857739435361566,0.749735660873796,14.577339440952812,0.0,0.0,0.0,0.0,0.0,0.0,19.010832079820762,32.631046279914266,1.4485744566136134,12.876645910319183,11.047867911052691,46.957901987777106,32.631046279914266,right_ankle_load
706,23.533333333333335,Unknown,156.21919921828092,154.43491127201023,130.39666896404367,116.98436690738961,124.35884065475601,171.9156660574589,152.57558621824052,163.3504242467113,3.9068882387033455,6.164516451009092,2.571324318052177,13.498360071994,6.473243403912079,24.440945851685854,2.2709988024925565,10.461895279949829,0.0,0.0,0.0,0.0,0.0,0.0,18.908586313734908,32.238346757860725,1.7842879462706946,13.412302056654056,10.774838028470782,47.5568254027029,32.238346757860725,right_ankle_load
707,23.566666666666666,Unknown,155.64869526560054,153.00125740924082,130.04412444147698,115.72524475561359,123.9784040929694,177.22746577803494,152.1324221472411,162.67031169690114,17.11511858041149,43.00961588308212,10.576335677000657,37.77366455328078,11.41309685359829,159.353991617281,13.294922129982467,20.403376494304837,0.0,0.0,0.0,0.0,0.0,3.159702918606355,18.307422243881554,31.465884505421784,2.6474378563597156,14.318879685863394,10.537889549660036,53.24906168506554,31.465884505421784,right_ankle_load
708,23.6,Unknown,155.379213519028,152.3018788123674,130.2814004811665,114.50081790347959,123.95496244956772,177.77871742234706,151.72917759006612,162.62373382553605,8.08445239717571,20.981357906202902,7.118281190685138,36.732805564020055,0.703249302050466,16.537549329363515,12.097336715249583,1.397336140952632,0.0,0.0,0.0,0.0,0.0,0.0,17.756538353976648,31.412660962506422,3.077334706660622,15.7805825776869,10.894556235469935,53.82375497277934,31.412660962506422,right_ankle_load
709,23.633333333333333,Unknown,154.94030669412837,152.81454265174852,129.7320112887215,115.68418095997401,123.26017121513199,176.0649685638587,151.38727634731345,162.38159464862989,13.167204746989398,15.379915181434,16.48167577334931,35.50089169483286,20.84373703307179,51.41246575465033,10.257037282580086,7.264175307184928,0.0,0.0,0.0,0.0,0.0,0.0,17.28654817811187,31.135306989732292,2.125764042379842,14.047830328747494,10.99431830131644,52.80479734872672,31.135306989732292,right_ankle_load
710,23.666666666666668,Unknown,155.0234732247116,154.40154658896833,128.72033545846355,117.5621864454271,123.93554365619018,179.00651263726147,151.4954019693109,162.51511503626494,2.494995917497249,47.61011811659415,30.350274907738708,56.34016456359262,20.2611732317456,88.24632220208258,3.2437686599237736,4.005611629051771,0.0,0.0,0.0,0.0,0.0,0.0,17.43547134149175,31.28838394419331,0.6219266357432787,11.15814901303645,11.01971306695404,55.07096898107129,31.28838394419331,right_ankle_load
711,23.7,Unknown,155.22856698219422,143.0923109204453,128.17391716307696,111.04203702505426,124.45290006607598,175.22707779184307,151.63936659394508,157.6514434790614,6.152812724478451,339.2770700556909,16.392548861597618,195.60448261118538,15.520692296574197,113.3830453625518,4.318938739025384,145.91014671610594,0.0,16.380829208822114,0.0,5.981816301075971,0.0,0.0,17.63334005204642,27.045157999644598,12.136256061748924,17.13188013802271,6.012076885116329,50.77417772576709,27.045157999644598,right_ankle_load
712,23.733333333333334,Unknown,155.4693940914279,139.32744482324782,127.8748134802144,108.94509947336017,124.77727586880081,172.06611179592238,151.75035929009314,155.73480119292304,7.2248132770099005,112.9459829159245,8.973110485876958,62.90812655082249,9.731274081744914,94.82897987762072,3.3297808844417887,57.49926858415108,0.0,0.0,0.0,0.0,0.0,0.0,17.78556750184882,23.067878089897842,16.14194926818007,18.929714006854226,3.9844419028299,47.28883592712157,23.067878089897842,right_ankle_load
713,23.766666666666666,Unknown,156.3089456322685,144.99702616417292,127.67143834519378,113.30308194906586,125.36614128262106,171.6178960946983,152.06029532475938,157.4591172892542,25.18654622521808,170.08744022775318,6.10125405061865,130.73947427117048,17.66596241460732,13.446471036722585,9.298081039987096,51.72948288993496,0.0,4.004020823324295,0.0,0.872353605999665,0.0,0.0,18.20915942661002,25.247332456565253,11.311919468095567,14.368356396127922,5.398821964494829,46.25175481207724,25.247332456565253,right_ankle_load
714,23.8,Unknown,156.83634922611438,148.78976206909314,127.95579589222932,116.64610099462347,124.85872512095821,167.26130189650723,151.97441942499287,157.65838029593434,15.822107815376683,113.78207714760663,8.530726411066212,100.29057136672833,15.222484849885376,130.69782594573184,2.57627699299519,5.977890200403806,0.0,0.0,0.0,0.0,0.0,0.8689853082922028,18.09201124444717,25.49517802985021,8.046587157021236,11.309694897605851,5.683960870941462,42.40257677554902,25.49517802985021,right_ankle_load
715,23.833333333333332,Unknown,156.51117705507272,132.42571653044664,127.89826584385494,108.96546308041161,124.62020490468954,164.7800077971466,151.81920337933028,148.41235800926725,9.755165131249726,490.92136615939523,1.7259014512312376,230.41913742635572,7.1556064880600445,74.43882298081917,4.656481369877952,277.38066860001254,0.0,26.11175959625518,0.0,8.614699212462284,0.0,0.0,17.879846365775776,23.55549350608095,24.085460524626086,18.932802763443334,3.4068453700630243,40.15980289245705,26.11175959625518,right_knee_load
716,23.866666666666667,Unknown,155.65946898957654,143.53434943074132,131.73155509552237,112.65311517676346,123.86640243347419,154.64819371177668,150.5531913900476,154.45368943641918,25.55124196488549,333.2589870088404,114.9986775500227,110.62956289055563,22.614074136460545,303.9544225610973,37.98035967848023,181.23994281455793,0.0,15.969261414289004,0.0,0.0,0.0,13.936033157753192,16.128684755082322,25.23777793885741,12.125119558835223,19.078439918758903,3.900498046371581,30.781791278302492,25.23777793885741,right_ankle_load
717,23.9,Unknown,155.3372573010756,146.2484405298149,133.81620966245728,113.57238017404978,123.79906196932234,152.98546709166328,150.0087379178756,155.6556522561982,9.666350655028282,81.42273297220754,62.539637008047464,27.57794991858958,2.020213924555634,49.8817986034021,16.33360416515984,36.058884593370806,0.0,0.0,0.0,0.0,0.0,0.0,15.364154093003457,22.966326196101207,9.088816771260696,20.2438294884075,5.646914338322603,29.186405122340943,22.966326196101207,right_ankle_load
718,23.933333333333334,Unknown,155.1762768673117,146.17938680779048,134.589625015515,113.29780106146313,122.98735518642188,153.33818713773064,150.2087630803979,155.77468400401102,4.829413012916461,2.0716116607326285,23.202460591731437,8.23737337759951,24.35120348701375,10.581601382020835,6.000754875668406,3.570952434384367,0.0,0.0,0.0,0.0,0.0,0.0,15.645839278289486,23.118998919074752,8.996890059521235,21.291823954051864,5.565920923613135,30.350831951308763,23.118998919074752,right_ankle_load
719,23.966666666666665,Unknown,155.32567506910982,147.07209289093896,135.67775479876678,114.11813483384738,122.66356037408082,154.60447221831254,150.35535583795698,155.1478684651937,4.481946053943204,26.78118249445447,32.64389349755362,24.610013171527356,9.713844370231897,37.988552417456845,4.397782726772732,18.80446616451934,0.0,0.0,0.0,0.0,0.0,0.0,15.851682866597205,22.311618840283952,8.25358217817086,21.559619964919406,4.792512627236732,31.94091184423172,22.311618840283952,right_ankle_load
720,24.0,Unknown,155.6451994577338,147.43872553642012,136.03656484379505,114.83778592534793,123.62792142617847,155.92656167301686,150.41726689311594,154.9919177729962,9.58573165871968,10.998979364434831,10.764301350847916,21.589532745016555,28.93083156292974,39.662683641129775,1.8573316547687568,4.678520765925214,0.0,0.0,0.0,0.0,0.0,0.0,15.938466603350921,22.109430245057325,8.206473921313687,21.19877891844712,4.5746508798802665,32.29864024683839,22.109430245057325,right_ankle_load
721,24.033333333333335,Unknown,155.5041724697658,148.50387629169134,135.43591759881284,113.71856744978085,123.89484179358169,158.3150548295314,150.38336481994006,156.2008652492524,4.230809639040558,31.95452265813657,18.01941734946638,33.576554267012426,8.007611022096484,71.65479469543584,1.0170621952764236,36.26842428768555,0.0,0.0,0.0,0.0,0.0,0.0,15.89095551096904,23.6631514142717,7.00029617807445,21.717350149031986,5.817500429312332,34.4202130359497,23.6631514142717,right_ankle_load
722,24.066666666666666,Unknown,155.41971127453618,149.7911331026799,134.76159661311488,113.75187494388402,124.66172356820994,164.8049150609182,150.35427800386995,158.19619456706232,2.5338358568882313,38.61770432965699,20.229629570938812,0.9992248230950906,23.00645323884737,194.69580694160442,0.8726044821031564,59.85987953429799,0.0,0.0,0.0,0.0,0.0,5.912090662643832,15.85017122094351,26.160023160469425,5.628578171856276,21.009721669230856,7.84191656319237,40.14319149270827,26.160023160469425,right_ankle_load
723,24.1,Unknown,155.34359156266552,150.16267654057614,134.21834615689855,113.645691811552,125.05057388313175,167.1118055230832,150.38524990762141,158.7894235531003,2.283591356119814,11.14630313688707,16.297513686489822,3.1854939699606177,11.66550944765433,69.20671386495002,0.9291571125439191,17.79686958113956,0.0,0.0,0.0,0.0,0.0,0.0,15.893598018185129,26.886492795217887,5.18091502208938,20.57265434534655,8.404173645478892,42.06123163995146,26.886492795217887,right_ankle_load
724,24.133333333333333,Unknown,155.03790311244637,150.07284935218485,133.8912384317349,113.20086519178604,124.79372085751886,176.83515357664874,150.30707592500914,159.0091767313611,9.170653506574524,2.6948156517389066,9.813231754909282,13.344798592978862,7.705590768386514,291.7004416069659,2.345219478368108,6.5925953478236465,0.0,0.0,0.0,0.0,0.0,13.071300156202915,15.783944393090355,27.153785103338592,4.965053760261526,20.69037323994887,8.70210080635195,52.04143271912987,27.153785103338592,right_ankle_load
725,24.166666666666668,Unknown,154.3496775490035,146.2912264695571,133.1338700730747,110.86458793448298,124.82755337081254,175.23057360676015,150.7779272311933,157.66142076215087,20.646766903286107,113.44868647883231,22.721050759806474,70.08831771909158,1.0149753988102361,48.1373990966577,14.125539185524758,40.43267907630678,0.0,0.0,0.0,0.0,0.0,0.0,16.442245328989248,25.49895342409423,8.0584510794464,22.269282138591706,6.8834935309575656,50.40302023594761,25.49895342409423,right_ankle_load
726,24.2,Unknown,154.4956071145649,146.5219948460422,132.46884528726375,111.71099175104118,126.14507020011308,164.06165828613754,151.10336896125452,158.2696991224235,4.377886966842084,6.923051294552636,19.95074357432827,25.39211449674582,39.525504879016324,335.0674596186781,9.76325190183644,18.248350808179055,0.0,0.0,0.0,0.0,0.0,16.093152631354833,16.89423808066128,26.250427350922102,7.973612268522714,20.75785353622257,7.166330161168986,37.91658808602446,26.250427350922102,right_ankle_load
727,24.233333333333334,Unknown,154.42579350887638,146.81742207692926,131.9842597416394,112.06716777028242,126.74192925904384,160.34087877924415,151.277245273128,158.81326113841834,2.094408170655697,8.86281692661214,14.537566368730666,10.685280577237393,17.90577176792283,111.6233852068018,5.216289356204129,16.306860479845113,0.0,0.0,0.0,0.0,0.0,0.0,17.134724844063566,26.91553451689648,7.60837143194712,19.917091971356967,7.536015865290352,33.59894952020031,26.91553451689648,right_ankle_load
728,24.266666666666666,Unknown,154.40298063502303,147.00444985030228,131.67886637573773,112.28826923279516,126.97422867785876,162.11359256303624,151.39553419854258,159.16162472605222,0.6843862156006253,5.61083320119053,9.16180097704995,6.633043875382043,6.968982564447543,53.18141351376255,3.548667762437674,10.450907629016513,0.0,0.0,0.0,0.0,0.0,0.0,17.297931317754845,27.33863782336958,7.398530784720748,19.390597142942568,7.766090527509647,35.139363885177474,27.33863782336958,right_ankle_load
729,24.3,Unknown,153.88239606639462,135.65034761162767,130.5425893436227,107.36287658711218,126.08803120625383,175.7919048014254,151.58853982408132,153.4901041155927,15.617537058852236,340.6230671602384,34.088310963450965,147.76177937048928,26.58592414814791,410.34936715167504,5.790168766162367,170.14561831378614,0.0,16.47260376642664,0.0,2.2394896703594402,0.0,21.091542250680885,17.563536636042308,23.336648824559802,18.232048454766954,23.17971275651051,1.901564291511363,49.70387359517157,23.336648824559802,right_ankle_load
730,24.333333333333332,Unknown,153.80093158403218,143.28719404188868,129.7894757704269,110.84619257570787,125.41824641289746,177.47490508338177,151.68583218791193,156.98940511207138,2.443934470873046,229.1053929078305,22.593407195874136,104.49947965787075,20.093543800691123,50.49000845869102,2.9187709149181273,104.97902989436085,0.0,8.516698151315904,0.0,0.0,0.0,0.0,17.697102288900425,24.659831851755698,10.513737542143502,18.943283194719015,5.303572924159454,52.05665867048431,24.659831851755698,right_ankle_load
731,24.366666666666667,Unknown,154.02437929625228,143.8089970232104,129.1246097606442,111.04470694825109,122.22557974352608,166.57737224540446,152.20783944545673,156.63990222192766,6.703431366602786,15.654089439651386,19.945980293480545,5.955431176296457,95.78000008114131,326.92598513931927,15.660217726344001,10.485086704311755,0.0,0.0,0.0,0.0,0.0,15.533969113862135,18.410041628042016,24.21969106713201,10.215382273041882,18.079902812393115,4.432062776470929,44.35179250187838,24.21969106713201,right_ankle_load
732,24.4,Unknown,154.05014933747526,143.2255123809066,129.25120328472562,111.08631539766836,119.62192158348495,161.3964889108336,152.22403358431526,155.3105924108853,0.7731012366895129,17.504539269114048,3.7978057224424333,1.248253482518038,78.10974480123406,155.42650003712595,0.48582416575612797,39.8792943312705,0.0,0.0,0.0,0.0,0.0,2.8489049961064383,18.432059975095903,22.522029386307384,10.824636956568668,18.16488788705726,3.086558826570041,41.77456732734865,22.522029386307384,right_ankle_load
733,24.433333333333334,Unknown,154.07416947693255,142.9846827803949,129.3418997359482,111.1661611653484,119.00395250588934,160.29812735915243,152.22941124722195,154.4511036833866,0.7206041837187627,7.224888015350643,2.720893536677522,2.395373030401231,18.539072327868098,32.95084655043496,0.16132988720045205,25.784661824961006,0.0,0.0,0.0,0.0,0.0,0.0,18.43937039557364,21.40418467077605,11.089486696537648,18.175738570599805,2.221692436164659,41.29417485326309,21.40418467077605,right_ankle_load
734,24.466666666666665,Unknown,154.53112929417534,135.5887752294197,134.44834716929944,107.83368263318161,117.89653788214312,142.22436952678729,151.9698452873099,150.59955233117628,13.708794517283707,221.8772265292563,153.19342300053705,99.97435596500367,33.22243871238669,542.2127349709544,7.786978797361144,115.54654056630966,0.0,7.975617638209265,2.6717481952156064,0.0,0.0,29.139894966829182,18.08576669945674,16.19346560948871,18.942354064755648,26.61466453611783,1.3702929561336248,24.327831644644164,29.139894966829182,right_elbow_load
735,24.5,Unknown,154.67300071481213,132.61997786925735,138.83914716442942,105.71052991846223,115.1759430044499,132.59614731740996,151.43163108344268,148.8792156607062,4.256142619103684,89.06392080487024,131.72399985389944,63.69458144158145,81.61784633079648,288.8466662813198,16.146426116016812,51.61010011410269,0.0,0.0,0.9519435402604026,0.0,0.0,12.868672189186448,17.347671138386833,13.755761100740493,22.05302284555478,33.12861724596719,2.5524154227364875,17.420204312960053,17.347671138386833,left_ankle_load
736,24.533333333333335,Unknown,153.62115596583953,130.7765642716531,144.60068935184177,102.7398454201835,116.37324052798948,124.18739187153038,149.72316172523617,148.82934974939363,31.55534246917796,55.30240792812805,172.84626562237037,89.12053494836186,35.91892570618725,252.26266337638734,51.25408074619543,1.4959773393769638,0.0,0.0,4.219844630256153,0.0,0.0,10.228856287251686,14.96036086360032,13.684053847502398,22.844591694186448,41.860843931658266,0.8938119758425387,7.8141513435409,14.96036086360032,left_ankle_load
737,24.566666666666666,Front Dribble,153.495532340597,132.7629686928904,145.13230793636288,103.41395678158896,117.59216060740339,128.16871048371343,148.98387289243314,149.2430561114613,3.7687087572757605,59.59213263711973,15.94855753563337,20.223340842163964,36.567602382417164,119.43955836549137,22.1786649840908,12.41119086203014,0.0,0.0,0.0,0.0,0.0,0.0,13.906064697905041,14.27716431906586,20.7325636477066,41.71835115477391,0.25918321902815933,10.57654987631004,14.27716431906586,right_ankle_load
